# Model hyperparameter values by iteration
# iter              npts                   kernel.variance   kernel.lengthscale  kernel_1.lengthscale  kernel_2.lengthscale  kernel_3.lengthscale  kernel_4.lengthscale  kernel_5.lengthscale  kernel_6.lengthscale  kernel_7.lengthscale
  3.7300000000E+02  3.8300000000E+02       1.3456239797E+03  7.2659189182E+00  9.1285418570E+01  1.2834465801E+02  2.5764446336E+01  2.6698335787E+01  1.2095853782E+03  1.1706223718E+03  1.0969919831E+03
  3.7400000000E+02  3.8400000000E+02       1.3456234662E+03  7.2633795232E+00  9.1285878727E+01  1.2834381218E+02  2.5777603748E+01  2.6712254349E+01  1.2095859845E+03  1.1706231309E+03  1.0969917647E+03
  3.7500000000E+02  3.8500000000E+02       1.3455350537E+03  7.2737517257E+00  9.1723281104E+01  1.2878865904E+02  2.5799220794E+01  2.6725003310E+01  1.2096759480E+03  1.1707140810E+03  1.0970181014E+03
  3.7600000000E+02  3.8600000000E+02       1.3415619180E+03  7.2745261854E+00  9.2059876657E+01  1.2963166311E+02  2.5787141647E+01  2.6687985260E+01  1.2228713803E+03  1.1841883773E+03  1.1027622954E+03
  3.7700000000E+02  3.8700000000E+02       1.3415585011E+03  7.2451658230E+00  9.2428676657E+01  1.3013258317E+02  2.5836679446E+01  2.6708201562E+01  1.2228466334E+03  1.1841785727E+03  1.1026984580E+03
  3.7800000000E+02  3.8800000000E+02       1.3415157742E+03  7.2506351511E+00  9.2520146096E+01  1.2942653691E+02  2.5845232548E+01  2.6706679494E+01  1.2228772908E+03  1.1841754111E+03  1.1026352463E+03
  3.7900000000E+02  3.8900000000E+02       1.3361727682E+03  7.1433399149E+00  9.0466461012E+01  1.2992780760E+02  2.5953239132E+01  2.6536676482E+01  1.2295205856E+03  1.1792154098E+03  1.1009374782E+03
  3.8000000000E+02  3.9000000000E+02       1.3343192300E+03  7.1960865638E+00  9.0679802862E+01  1.3080232707E+02  2.5937834462E+01  2.6506544032E+01  1.2310099103E+03  1.1758053502E+03  1.1015900477E+03
  3.8100000000E+02  3.9100000000E+02       1.3343174260E+03  7.1346531700E+00  9.0687169883E+01  1.3080189084E+02  2.5963887901E+01  2.6489251912E+01  1.2310101920E+03  1.1758059585E+03  1.1015913328E+03
  3.8200000000E+02  3.9200000000E+02       1.3244998634E+03  7.1151609362E+00  9.1100569198E+01  1.3115317295E+02  2.5955694692E+01  2.6428611153E+01  1.2343580076E+03  1.1832691652E+03  1.1076907628E+03
  3.8300000000E+02  3.9300000000E+02       1.3281674291E+03  7.1126929564E+00  9.1481984875E+01  1.3168767210E+02  2.5990471455E+01  2.6449627420E+01  1.2460621988E+03  1.2022456881E+03  1.1126842509E+03
  3.8400000000E+02  3.9400000000E+02       1.3280863568E+03  7.1259166933E+00  9.2015611365E+01  1.3186105136E+02  2.5992324400E+01  2.6437906034E+01  1.2461074767E+03  1.2022655349E+03  1.1127269913E+03
  3.8500000000E+02  3.9500000000E+02       1.3279682853E+03  7.1426051246E+00  9.2557874373E+01  1.3227073466E+02  2.6006987594E+01  2.6436228907E+01  1.2461879638E+03  1.2023189021E+03  1.1127840528E+03
  3.8600000000E+02  3.9600000000E+02       1.3279667441E+03  7.1284178618E+00  9.2558076015E+01  1.3227280847E+02  2.6028172327E+01  2.6449323601E+01  1.2461890321E+03  1.2023198166E+03  1.1127850354E+03
  3.8700000000E+02  3.9700000000E+02       1.3141578507E+03  6.9427744520E+00  9.2308479948E+01  1.3259083134E+02  2.5977034663E+01  2.6425628785E+01  1.2531746838E+03  1.2068004602E+03  1.1177367960E+03
  3.8800000000E+02  3.9800000000E+02       1.3141744306E+03  6.9584872927E+00  9.2654943550E+01  1.3295647117E+02  2.5982904285E+01  2.6424652658E+01  1.2532696437E+03  1.2068974963E+03  1.1177803939E+03
  3.8900000000E+02  3.9900000000E+02       1.3153026391E+03  6.9628269533E+00  9.2983079932E+01  1.3338821340E+02  2.6001178631E+01  2.6401914505E+01  1.2695224126E+03  1.2223233636E+03  1.1277050715E+03
  3.9000000000E+02  4.0000000000E+02       1.3606180462E+03  7.2392201261E+00  9.3783047897E+01  1.3406319040E+02  2.6161324942E+01  2.6487714999E+01  1.2697251908E+03  1.2245719024E+03  1.1274286806E+03
  3.9100000000E+02  4.0100000000E+02       1.3579192702E+03  7.2796587264E+00  9.4031086147E+01  1.3466863389E+02  2.6173849082E+01  2.6391359996E+01  1.2800418631E+03  1.2424240314E+03  1.1264556308E+03
  3.9200000000E+02  4.0200000000E+02       1.3595459553E+03  7.2881145523E+00  9.4376978800E+01  1.3530227704E+02  2.6182076962E+01  2.6393127903E+01  1.2859294362E+03  1.2444506752E+03  1.1391802177E+03
  3.9300000000E+02  4.0300000000E+02       1.3595450844E+03  7.3501167292E+00  9.4381811903E+01  1.3530329108E+02  2.6170100518E+01  2.6383908790E+01  1.2859296367E+03  1.2444507144E+03  1.1391800788E+03
  3.9400000000E+02  4.0400000000E+02       1.3564320530E+03  7.3422257378E+00  9.4775691606E+01  1.3561001242E+02  2.6207558679E+01  2.6373995366E+01  1.2913184873E+03  1.2490377741E+03  1.1398758172E+03
  3.9500000000E+02  4.0500000000E+02       1.3866110512E+03  7.1601145760E+00  9.5187279320E+01  1.3447821346E+02  2.5975200079E+01  2.6429915796E+01  1.2887317341E+03  1.2440204638E+03  1.1395586184E+03
  3.9600000000E+02  4.0600000000E+02       1.3866100866E+03  7.1890141120E+00  9.5191595055E+01  1.3448352120E+02  2.5981233418E+01  2.6430073151E+01  1.2887321034E+03  1.2440202493E+03  1.1395601066E+03
  3.9700000000E+02  4.0700000000E+02       1.3829979805E+03  7.1649771847E+00  9.6185559540E+01  1.3584487867E+02  2.5990021924E+01  2.6373188502E+01  1.3001473816E+03  1.2491864117E+03  1.1487896247E+03
  3.9800000000E+02  4.0800000000E+02       1.3829966884E+03  7.1639521079E+00  9.6190955086E+01  1.3584736522E+02  2.5994904162E+01  2.6395246587E+01  1.3001475474E+03  1.2491872167E+03  1.1487906706E+03
  3.9900000000E+02  4.0900000000E+02       1.3829118377E+03  7.1595094702E+00  9.6517017657E+01  1.3588039209E+02  2.6002359186E+01  2.6422153429E+01  1.3001297958E+03  1.2492202755E+03  1.1488516180E+03
  4.0000000000E+02  4.1000000000E+02       1.3826961363E+03  7.1463628582E+00  9.6279775418E+01  1.3665067733E+02  2.6048260984E+01  2.6433368917E+01  1.3001000871E+03  1.2493025540E+03  1.1489861083E+03
  4.0100000000E+02  4.1100000000E+02       1.3751212789E+03  7.1174305434E+00  9.6642774810E+01  1.3707116438E+02  2.6044878672E+01  2.6398246128E+01  1.3033483220E+03  1.2574737217E+03  1.1611084804E+03
  4.0200000000E+02  4.1200000000E+02       1.3751209592E+03  7.1092498109E+00  9.6647009857E+01  1.3707191815E+02  2.6020786997E+01  2.6464274362E+01  1.3033491283E+03  1.2574738230E+03  1.1611086939E+03
  4.0300000000E+02  4.1300000000E+02       1.3747106859E+03  7.1446605271E+00  9.7012389266E+01  1.3780029495E+02  2.6036080389E+01  2.6436327505E+01  1.3160935004E+03  1.2593584635E+03  1.1642002885E+03
  4.0400000000E+02  4.1400000000E+02       1.3746544653E+03  7.1459540020E+00  9.7537894437E+01  1.3771435002E+02  2.6023723566E+01  2.6464349876E+01  1.3161016274E+03  1.2594053218E+03  1.1642190679E+03
  4.0500000000E+02  4.1500000000E+02       1.3693845451E+03  7.1509820751E+00  9.7694170780E+01  1.3726546191E+02  2.6030903425E+01  2.6424155873E+01  1.3157439425E+03  1.2641795952E+03  1.1681268497E+03
  4.0600000000E+02  4.1600000000E+02       1.3693712873E+03  7.1493278141E+00  9.8123118050E+01  1.3771215788E+02  2.6050784218E+01  2.6440477988E+01  1.3157531516E+03  1.2642459775E+03  1.1682113199E+03
  4.0700000000E+02  4.1700000000E+02       1.3693709763E+03  7.1528809193E+00  9.8125469049E+01  1.3771842342E+02  2.6014480838E+01  2.6480795543E+01  1.3157536392E+03  1.2642473792E+03  1.1682117650E+03
  4.0800000000E+02  4.1800000000E+02       1.3676495427E+03  7.1292981323E+00  9.9009610890E+01  1.3836699323E+02  2.5980297148E+01  2.6442635289E+01  1.3209151824E+03  1.2750683858E+03  1.1758665467E+03
  4.0900000000E+02  4.1900000000E+02       1.3676481614E+03  7.1450055737E+00  9.9009311181E+01  1.3836696234E+02  2.5998816033E+01  2.6392263605E+01  1.3209155013E+03  1.2750687849E+03  1.1758670336E+03
  4.1000000000E+02  4.2000000000E+02       1.3676457989E+03  7.2432737866E+00  9.9009213510E+01  1.3836955881E+02  2.5977903342E+01  2.6351851618E+01  1.3209159802E+03  1.2750693118E+03  1.1758677399E+03
  4.1100000000E+02  4.2100000000E+02       1.3676423823E+03  7.2584652409E+00  9.9012229299E+01  1.3837402158E+02  2.6003298536E+01  2.6349963315E+01  1.3209170052E+03  1.2750704979E+03  1.1758690425E+03
  4.1200000000E+02  4.2200000000E+02       1.3583134697E+03  6.9886166186E+00  9.9455897496E+01  1.3885787123E+02  2.5912224235E+01  2.6572157278E+01  1.3232977662E+03  1.2773304682E+03  1.1722588682E+03
  4.1300000000E+02  4.2300000000E+02       1.3582232286E+03  6.9985891798E+00  1.0002736351E+02  1.3957374698E+02  2.5897594610E+01  2.6557942898E+01  1.3233634520E+03  1.2773695685E+03  1.1723293879E+03
  4.1400000000E+02  4.2400000000E+02       1.3582212658E+03  7.0515883891E+00  1.0002609715E+02  1.3957908029E+02  2.5879306527E+01  2.6497810809E+01  1.3233643441E+03  1.2773694720E+03  1.1723303877E+03
  4.1500000000E+02  4.2500000000E+02       1.3500629466E+03  7.0093196668E+00  1.0013098254E+02  1.4008590868E+02  2.5841645680E+01  2.6521492778E+01  1.3348649176E+03  1.2761983270E+03  1.1781743036E+03
  4.1600000000E+02  4.2600000000E+02       1.3500627698E+03  7.0286501728E+00  1.0013217101E+02  1.4008772468E+02  2.5854963552E+01  2.6537821642E+01  1.3348650293E+03  1.2761983791E+03  1.1781744295E+03
  4.1700000000E+02  4.2700000000E+02       1.3499545352E+03  6.9710964374E+00  1.0012746072E+02  1.4079890135E+02  2.5908106260E+01  2.6490583857E+01  1.3350577373E+03  1.2760507882E+03  1.1783101267E+03
  4.1800000000E+02  4.2800000000E+02       1.3474587755E+03  6.9685581427E+00  1.0045887427E+02  1.4181606013E+02  2.5915010847E+01  2.6456171429E+01  1.3501339912E+03  1.2687669249E+03  1.1883317446E+03
  4.1900000000E+02  4.2900000000E+02       1.3459968411E+03  6.9525225146E+00  1.0057016002E+02  1.4200028024E+02  2.5926017636E+01  2.6499309277E+01  1.3526194818E+03  1.2694484502E+03  1.1873771217E+03
  4.2000000000E+02  4.3000000000E+02       1.3437743181E+03  6.9669684942E+00  1.0085380852E+02  1.4195878825E+02  2.5933077838E+01  2.6478278288E+01  1.3554288535E+03  1.2712113923E+03  1.1931611726E+03
  4.2100000000E+02  4.3100000000E+02       1.3437737572E+03  6.9880792404E+00  1.0085408725E+02  1.4196088172E+02  2.5935141948E+01  2.6492256699E+01  1.3554289972E+03  1.2712115430E+03  1.1931613712E+03
  4.2200000000E+02  4.3200000000E+02       1.3265756928E+03  6.4459255995E+00  1.0046780169E+02  1.4348207634E+02  2.5963798711E+01  2.6623890708E+01  1.3589954453E+03  1.2691108836E+03  1.1692193278E+03
  4.2300000000E+02  4.3300000000E+02       1.3266345176E+03  6.5085477039E+00  9.9670922277E+01  1.4341377930E+02  2.5896578561E+01  2.6474331805E+01  1.3589742553E+03  1.2691591656E+03  1.1691321610E+03
  4.2400000000E+02  4.3400000000E+02       1.3262504531E+03  6.5115901278E+00  1.0023694195E+02  1.4360748915E+02  2.5876345308E+01  2.6437156871E+01  1.3602963903E+03  1.2732683610E+03  1.1643468407E+03
  4.2500000000E+02  4.3500000000E+02       1.3262099215E+03  6.4637325869E+00  1.0080151696E+02  1.4384269484E+02  2.5801571175E+01  2.6537323171E+01  1.3603622764E+03  1.2732414241E+03  1.1643560483E+03
  4.2600000000E+02  4.3600000000E+02       1.3261329673E+03  6.4640343420E+00  1.0129937406E+02  1.4409109099E+02  2.5803206949E+01  2.6568624757E+01  1.3604428202E+03  1.2732383044E+03  1.1644117979E+03
  4.2700000000E+02  4.3700000000E+02       1.3156936695E+03  6.3879166033E+00  1.0185889156E+02  1.4478619736E+02  2.5768501178E+01  2.6496364070E+01  1.3683410140E+03  1.2756793990E+03  1.1726319624E+03
  4.2800000000E+02  4.3800000000E+02       1.3157018329E+03  6.3109725633E+00  1.0275020724E+02  1.4500973497E+02  2.5783468772E+01  2.6573991574E+01  1.3684340449E+03  1.2756952631E+03  1.1727598673E+03
  4.2900000000E+02  4.3900000000E+02       1.3177865041E+03  6.2895513147E+00  1.0340591249E+02  1.4583382230E+02  2.5888794531E+01  2.6485633926E+01  1.3776268044E+03  1.2847624753E+03  1.1889643246E+03
  4.3000000000E+02  4.4000000000E+02       1.3177860137E+03  6.3314780464E+00  1.0340661834E+02  1.4583487602E+02  2.5885514681E+01  2.6488270069E+01  1.3776268814E+03  1.2847624446E+03  1.1889643815E+03
  4.3100000000E+02  4.4100000000E+02       1.3177849012E+03  6.3308006574E+00  1.0340953390E+02  1.4583924064E+02  2.5906021430E+01  2.6512886689E+01  1.3776274107E+03  1.2847625746E+03  1.1889651580E+03
  4.3200000000E+02  4.4200000000E+02       1.3160848110E+03  6.3427972719E+00  1.0379561210E+02  1.4635413722E+02  2.5878636158E+01  2.6523455786E+01  1.3905228741E+03  1.2875331894E+03  1.1974484147E+03
  4.3300000000E+02  4.4300000000E+02       1.3104449669E+03  6.2580266192E+00  1.0438965485E+02  1.4818603466E+02  2.5912766738E+01  2.6426872108E+01  1.3935087482E+03  1.3011027794E+03  1.1995741529E+03
  4.3400000000E+02  4.4400000000E+02       1.3080288736E+03  6.2597048842E+00  1.0476035581E+02  1.4870771573E+02  2.5916202551E+01  2.6426893490E+01  1.3945739013E+03  1.3065116779E+03  1.1999180680E+03
  4.3500000000E+02  4.4500000000E+02       1.3087360186E+03  6.2397191878E+00  1.0510478634E+02  1.4863207560E+02  2.5948499153E+01  2.6431516458E+01  1.3979301350E+03  1.3069183678E+03  1.2081140659E+03
  4.3600000000E+02  4.4600000000E+02       1.3086778250E+03  6.1838510058E+00  1.0567030041E+02  1.4868401046E+02  2.5976687747E+01  2.6508152313E+01  1.3979416536E+03  1.3069380180E+03  1.2081373016E+03
  4.3700000000E+02  4.4700000000E+02       1.3086756449E+03  6.1850327671E+00  1.0567346553E+02  1.4868843467E+02  2.5982147077E+01  2.6534375525E+01  1.3979427021E+03  1.3069391580E+03  1.2081381482E+03
  4.3800000000E+02  4.4800000000E+02       1.3085983690E+03  6.3153991136E+00  1.0505816154E+02  1.4860034791E+02  2.5857523236E+01  2.6497389729E+01  1.3980154432E+03  1.3069827507E+03  1.2081313435E+03
  4.3900000000E+02  4.4900000000E+02       1.3085969693E+03  6.3077002916E+00  1.0505989804E+02  1.4860153011E+02  2.5862688910E+01  2.6493398095E+01  1.3980161389E+03  1.3069837523E+03  1.2081313500E+03
  4.4000000000E+02  4.5000000000E+02       1.2971851669E+03  6.2483013666E+00  1.0564693615E+02  1.4915026810E+02  2.5868437799E+01  2.6465700275E+01  1.4053375064E+03  1.3146324073E+03  1.2111874286E+03
  4.4100000000E+02  4.5100000000E+02       1.2971944930E+03  6.2195381660E+00  1.0663794671E+02  1.4931076110E+02  2.5878570665E+01  2.6484150126E+01  1.4054602020E+03  1.3147084992E+03  1.2112330875E+03
  4.4200000000E+02  4.5200000000E+02       1.2971042601E+03  6.2402020338E+00  1.0632344986E+02  1.4983697503E+02  2.5877188473E+01  2.6474026101E+01  1.4056871657E+03  1.3149405597E+03  1.2114373470E+03
  4.4300000000E+02  4.5300000000E+02       1.2884495826E+03  6.1737614233E+00  1.0682935269E+02  1.4999346295E+02  2.5842881538E+01  2.6510457584E+01  1.4175426055E+03  1.3272888234E+03  1.2235015145E+03
  4.4400000000E+02  4.5400000000E+02       1.2884524838E+03  6.1883232894E+00  1.0683547806E+02  1.5000002162E+02  2.5849805872E+01  2.6531424672E+01  1.4175440595E+03  1.3272908816E+03  1.2235019398E+03
  4.4500000000E+02  4.5500000000E+02       1.2885323185E+03  6.1643237664E+00  1.0764294933E+02  1.5029198528E+02  2.5856228332E+01  2.6568348234E+01  1.4176518989E+03  1.3274191439E+03  1.2235472646E+03
  4.4600000000E+02  4.5600000000E+02       1.2885323262E+03  6.1773747334E+00  1.0764355756E+02  1.5029311475E+02  2.5862194027E+01  2.6572577348E+01  1.4176522242E+03  1.3274196363E+03  1.2235475405E+03
  4.4700000000E+02  4.5700000000E+02       1.2884755552E+03  6.1691429896E+00  1.0851940750E+02  1.5074880769E+02  2.5876549496E+01  2.6570275120E+01  1.4178340323E+03  1.3276652635E+03  1.2236751942E+03
  4.4800000000E+02  4.5800000000E+02       1.2883128880E+03  6.1081469535E+00  1.0921716773E+02  1.5188676125E+02  2.5897694755E+01  2.6567974474E+01  1.4458821178E+03  1.3627351120E+03  1.2436556835E+03
  4.4900000000E+02  4.5900000000E+02       1.2883123162E+03  6.1332209478E+00  1.0921732294E+02  1.5188994166E+02  2.5919080017E+01  2.6546513479E+01  1.4458820607E+03  1.3627356435E+03  1.2436565539E+03
  4.5000000000E+02  4.6000000000E+02       1.2880192516E+03  6.1186695321E+00  1.0957631298E+02  1.5321333322E+02  2.5931763835E+01  2.6561961761E+01  1.4459300304E+03  1.3629490240E+03  1.2439888087E+03
  4.5100000000E+02  4.6100000000E+02       1.2880167641E+03  6.1431869796E+00  1.0957488927E+02  1.5321123471E+02  2.5935706619E+01  2.6497923246E+01  1.4459306899E+03  1.3629505185E+03  1.2439907704E+03
  4.5200000000E+02  4.6200000000E+02       1.2880119079E+03  6.1477465654E+00  1.0957444088E+02  1.5321210002E+02  2.5973475237E+01  2.6496135871E+01  1.4459322740E+03  1.3629529688E+03  1.2439940781E+03
  4.5300000000E+02  4.6300000000E+02       1.2880074555E+03  6.1509966597E+00  1.0957772904E+02  1.5321533653E+02  2.5968851854E+01  2.6512210899E+01  1.4459332900E+03  1.3629551441E+03  1.2439966702E+03
  4.5400000000E+02  4.6400000000E+02       1.2716566361E+03  6.0690564420E+00  1.1054765637E+02  1.5393013115E+02  2.5952615691E+01  2.6476233558E+01  1.4504925841E+03  1.3717759982E+03  1.2559804522E+03
  4.5500000000E+02  4.6500000000E+02       1.2716575264E+03  6.0663827638E+00  1.1054866181E+02  1.5393161628E+02  2.5992601927E+01  2.6483851127E+01  1.4504934857E+03  1.3717770440E+03  1.2559818078E+03
  4.5600000000E+02  4.6600000000E+02       1.2717404964E+03  6.0457323733E+00  1.1112872765E+02  1.5420922300E+02  2.6005872501E+01  2.6519363542E+01  1.4506536122E+03  1.3719846364E+03  1.2562710131E+03
  4.5700000000E+02  4.6700000000E+02       1.2735371936E+03  5.9977722680E+00  1.1167684713E+02  1.5601071481E+02  2.6003190896E+01  2.6515203465E+01  1.4749159261E+03  1.3982189301E+03  1.2861640288E+03
  4.5800000000E+02  4.6800000000E+02       1.2718339988E+03  5.9766021194E+00  1.1223806581E+02  1.5638353075E+02  2.6014283266E+01  2.6522474999E+01  1.4775299304E+03  1.4069203631E+03  1.2861035267E+03
  4.5900000000E+02  4.6900000000E+02       1.2718736304E+03  6.0188638508E+00  1.1170994390E+02  1.5635678455E+02  2.5993541470E+01  2.6532908932E+01  1.4775407787E+03  1.4069329397E+03  1.2860733857E+03
  4.6000000000E+02  4.7000000000E+02       1.2722961527E+03  6.0307287069E+00  1.1243357565E+02  1.5679344022E+02  2.5998905201E+01  2.6526815211E+01  1.4771256453E+03  1.4082182414E+03  1.2888716948E+03
  4.6100000000E+02  4.7100000000E+02       1.2722950939E+03  6.0037059007E+00  1.1244188711E+02  1.5679481789E+02  2.6039281925E+01  2.6545549236E+01  1.4771259654E+03  1.4082190231E+03  1.2888719865E+03
  4.6200000000E+02  4.7200000000E+02       1.2721223844E+03  5.8431807966E+00  1.1448077158E+02  1.5730625019E+02  2.6066122682E+01  2.6740029067E+01  1.4771532130E+03  1.4083112878E+03  1.2889582991E+03
  4.6300000000E+02  4.7300000000E+02       1.2716976207E+03  5.8403847837E+00  1.1477338019E+02  1.5849464700E+02  2.6064509187E+01  2.6750840000E+01  1.4772950462E+03  1.4085543190E+03  1.2892307042E+03
  4.6400000000E+02  4.7400000000E+02       1.2716943734E+03  5.8707305805E+00  1.1477197026E+02  1.5849477006E+02  2.6105107130E+01  2.6700031683E+01  1.4772963357E+03  1.4085563650E+03  1.2892331629E+03
  4.6500000000E+02  4.7500000000E+02       1.2677584652E+03  5.8634002015E+00  1.1451626231E+02  1.5900300918E+02  2.6056735292E+01  2.6640248261E+01  1.4863473877E+03  1.4175301557E+03  1.2970632514E+03
  4.6600000000E+02  4.7600000000E+02       1.2677580244E+03  5.8578727564E+00  1.1451679573E+02  1.5900541532E+02  2.6087209007E+01  2.6663581303E+01  1.4863475613E+03  1.4175303450E+03  1.2970635260E+03
  4.6700000000E+02  4.7700000000E+02       1.2677253508E+03  5.7434943561E+00  1.1533000900E+02  1.5930493639E+02  2.6122241897E+01  2.6807596722E+01  1.4862705136E+03  1.4175745708E+03  1.2970606452E+03
  4.6800000000E+02  4.7800000000E+02       1.2645994324E+03  5.7327161132E+00  1.1548167190E+02  1.5978424470E+02  2.6106272074E+01  2.6764128944E+01  1.5002015454E+03  1.4259826120E+03  1.3015543968E+03
  4.6900000000E+02  4.7900000000E+02       1.2645987809E+03  5.7197540455E+00  1.1548628066E+02  1.5978496752E+02  2.6118420476E+01  2.6807687923E+01  1.5002016743E+03  1.4259829647E+03  1.3015544751E+03
  4.7000000000E+02  4.8000000000E+02       1.2644673329E+03  5.7333020583E+00  1.1608738481E+02  1.6007984408E+02  2.6127110360E+01  2.6802441520E+01  1.5002280065E+03  1.4260331355E+03  1.3015827802E+03
  4.7100000000E+02  4.8100000000E+02       1.2599627474E+03  5.6910914873E+00  1.1653839290E+02  1.6121607251E+02  2.6134635054E+01  2.6805765879E+01  1.5076532893E+03  1.4356012057E+03  1.3097089689E+03
  4.7200000000E+02  4.8200000000E+02       1.2599622752E+03  5.7079137577E+00  1.1653843183E+02  1.6121517144E+02  2.6171838859E+01  2.6787348869E+01  1.5076532946E+03  1.4356012043E+03  1.3097090326E+03
  4.7300000000E+02  4.8300000000E+02       1.2594246819E+03  5.7471460050E+00  1.1650090029E+02  1.6164756200E+02  2.6100014505E+01  2.6757968205E+01  1.5075907182E+03  1.4355156926E+03  1.3097325711E+03
  4.7400000000E+02  4.8400000000E+02       1.2594231525E+03  5.8005445758E+00  1.1650110677E+02  1.6164773352E+02  2.6094197773E+01  2.6735414833E+01  1.5075906146E+03  1.4355155909E+03  1.3097324343E+03
  4.7500000000E+02  4.8500000000E+02       1.2594208293E+03  5.7942583113E+00  1.1650161295E+02  1.6165004732E+02  2.6089677008E+01  2.6782965660E+01  1.5075906935E+03  1.4355155148E+03  1.3097324861E+03
  4.7600000000E+02  4.8600000000E+02       1.2515542400E+03  5.8047354640E+00  1.1677056181E+02  1.6235406237E+02  2.6080580526E+01  2.6745452162E+01  1.5047937184E+03  1.4312888468E+03  1.3062421077E+03
  4.7700000000E+02  4.8700000000E+02       1.2515542585E+03  5.8323730075E+00  1.1677541749E+02  1.6236027961E+02  2.6050776857E+01  2.6730775012E+01  1.5047944847E+03  1.4312901147E+03  1.3062425217E+03
  4.7800000000E+02  4.8800000000E+02       1.2497748059E+03  5.7964498933E+00  1.1746499578E+02  1.6380205126E+02  2.6062333231E+01  2.6733509195E+01  1.5160034043E+03  1.4426777884E+03  1.3129230641E+03
  4.7900000000E+02  4.8900000000E+02       1.2497745016E+03  5.8194333923E+00  1.1746376925E+02  1.6380209434E+02  2.6076133340E+01  2.6729680789E+01  1.5160035363E+03  1.4426779238E+03  1.3129232015E+03
  4.8000000000E+02  4.9000000000E+02       1.2496769902E+03  5.8018028737E+00  1.1734840314E+02  1.6454819030E+02  2.6069956729E+01  2.6790278736E+01  1.5160205215E+03  1.4427518659E+03  1.3129909751E+03
  4.8100000000E+02  4.9100000000E+02       1.2496765929E+03  5.7416910008E+00  1.1735174371E+02  1.6454919734E+02  2.6068979351E+01  2.6847463301E+01  1.5160201770E+03  1.4427526137E+03  1.3129917201E+03
  4.8200000000E+02  4.9200000000E+02       1.2493696548E+03  5.6861343893E+00  1.1881247512E+02  1.6564061513E+02  2.6038920791E+01  2.6847968457E+01  1.5160758886E+03  1.4429070794E+03  1.3131139055E+03
  4.8300000000E+02  4.9300000000E+02       1.2443238085E+03  5.6357670396E+00  1.1919510836E+02  1.6687625057E+02  2.6024669741E+01  2.6847964572E+01  1.5293579363E+03  1.4684179787E+03  1.3315651350E+03
  4.8400000000E+02  4.9400000000E+02       1.2440520722E+03  5.5321590250E+00  1.1879876787E+02  1.6829715886E+02  2.6117340494E+01  2.6882485850E+01  1.5294232665E+03  1.4684433190E+03  1.3318318578E+03
  4.8500000000E+02  4.9500000000E+02       1.2437468723E+03  5.5531103915E+00  1.1921042534E+02  1.6892333393E+02  2.6130849569E+01  2.6858049025E+01  1.5295117034E+03  1.4684982454E+03  1.3321151632E+03
  4.8600000000E+02  4.9600000000E+02       1.2437431132E+03  5.5456092774E+00  1.1920842846E+02  1.6892297932E+02  2.6137492242E+01  2.6898621231E+01  1.5295127220E+03  1.4684996666E+03  1.3321191787E+03
  4.8700000000E+02  4.9700000000E+02       1.2434147095E+03  5.4498282197E+00  1.2034071307E+02  1.6867726797E+02  2.6100792455E+01  2.6985400464E+01  1.5296069063E+03  1.4687045528E+03  1.3322317801E+03
  4.8800000000E+02  4.9800000000E+02       1.2351156736E+03  5.3903558790E+00  1.2119131965E+02  1.6965190836E+02  2.6086381015E+01  2.6968201663E+01  1.5530453396E+03  1.5036169448E+03  1.3481898170E+03
  4.8900000000E+02  4.9900000000E+02       1.2351138251E+03  5.4127644049E+00  1.2119312760E+02  1.6965834077E+02  2.6129914551E+01  2.6851535636E+01  1.5530465498E+03  1.5036169096E+03  1.3481905140E+03
  4.9000000000E+02  5.0000000000E+02       1.2351125712E+03  5.4345603246E+00  1.2119683421E+02  1.6966216401E+02  2.6142127059E+01  2.6846689915E+01  1.5530473820E+03  1.5036169296E+03  1.3481907396E+03
  4.9100000000E+02  5.0100000000E+02       1.2348050920E+03  5.4161471671E+00  1.2201972674E+02  1.7049108980E+02  2.6147574485E+01  2.6866139358E+01  1.5532308353E+03  1.5036796928E+03  1.3482945403E+03
  4.9200000000E+02  5.0200000000E+02       1.2293526406E+03  5.4022839855E+00  1.2217141599E+02  1.7145545350E+02  2.6141959451E+01  2.6835311307E+01  1.5744720546E+03  1.5149981993E+03  1.3578708766E+03
  4.9300000000E+02  5.0300000000E+02       1.2293514989E+03  5.3900514051E+00  1.2216835513E+02  1.7146227422E+02  2.6191474558E+01  2.6807007474E+01  1.5744718137E+03  1.5149989676E+03  1.3578711666E+03
  4.9400000000E+02  5.0400000000E+02       1.2260125688E+03  5.3722752524E+00  1.2176125287E+02  1.7259416716E+02  2.6001537235E+01  2.6823346331E+01  1.5710675642E+03  1.5220749242E+03  1.3817730805E+03
  4.9500000000E+02  5.0500000000E+02       1.2260111551E+03  5.3307609030E+00  1.2176595557E+02  1.7259329164E+02  2.5981661588E+01  2.6899149114E+01  1.5710678149E+03  1.5220751082E+03  1.3817732410E+03
  4.9600000000E+02  5.0600000000E+02       1.2260108601E+03  5.3385985957E+00  1.2176693571E+02  1.7259367176E+02  2.5981906076E+01  2.6903541405E+01  1.5710678956E+03  1.5220751279E+03  1.3817733664E+03
  4.9700000000E+02  5.0700000000E+02       1.2173786641E+03  5.2971370317E+00  1.2405826514E+02  1.7375285507E+02  2.5875904245E+01  2.6846529297E+01  1.5727717604E+03  1.5248037034E+03  1.3822695354E+03
